"","YrSinceTrt_BR","Kingdom","Phylum","Class","Order","Family","Genus","Abundance","Prevalence","Total_Abundance","Percentage"
"492","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes",2329,18,776789,0.299824019135183
"493","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Tardiphaga",62,2,776789,0.00798157543425563
"494","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Telmatospirillum",15,2,776789,0.00193102631473927
"495","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Candidatus Trichorickettsia",7,1,776789,0.000901145613544991
"496","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Ellin6055",492,8,776789,0.0633376631234479
"497","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",93,3,776789,0.0119723631513835
"498","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Plot4-2H12",21,2,776789,0.00270343684063497
"499","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Qipengyuania",18,1,776789,0.00231723157768712
"500","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium",12,2,776789,0.00154482105179141
"501","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",1085,19,776789,0.139677570099474
"502","1 to 2","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis",47,2,776789,0.00605054911951637
"503","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis",16,1,776789,0.00205976140238855
"504","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter",18,1,776789,0.00231723157768712
"505","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Pigmentiphaga",23,1,776789,0.00296090701593354
"506","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia",3757,20,776789,0.483657724298362
"507","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus",55,2,776789,0.00708042982071064
"508","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Limnobacter",30,2,776789,0.00386205262947853
"509","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Robbsia",10,1,776789,0.00128735087649284
"510","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium",7,1,776789,0.000901145613544991
"511","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Caenimonas",1081,8,776789,0.139162629748876
"512","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga",28,1,776789,0.00360458245417996
"513","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hylemonella",63,2,776789,0.00811031052190492
"514","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Leptothrix",32,1,776789,0.0041195228047771
"515","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Piscinibacter",320,7,776789,0.041195228047771
"516","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Polaromonas",47,2,776789,0.00605054911951637
"517","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter",701,9,776789,0.0902432964421484
"518","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhizobacter",251,7,776789,0.0323125069999704
"519","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax",160,2,776789,0.0205976140238855
"520","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Sphaerotilus",75,3,776789,0.00965513157369633
"521","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax",284,5,776789,0.0365607648923968
"522","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Xylophilus",74,1,776789,0.00952639648604705
"523","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Candidatus Nitrotoga",38,1,776789,0.00489193333067281
"524","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylotenera",26,1,776789,0.0033471122788814
"525","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067",785,16,776789,0.101057043804688
"526","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","GOUTA6",1399,15,776789,0.180100387621349
"527","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","IS-44",917,13,776789,0.118050075374394
"528","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1",1418,16,776789,0.182546354286685
"529","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosospira",111,6,776789,0.0142895947290706
"530","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","P3OB-51",19,1,776789,0.0024459666653364
"531","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","mle1-7",563,10,776789,0.0724778543465471
"532","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Actimicrobium",168,4,776789,0.0216274947250798
"533","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas",365,7,776789,0.0469883069919888
"534","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Duganella",156,4,776789,0.0200826736732884
"535","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Janthinobacterium",198,3,776789,0.0254895473545583
"536","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia",2725,18,776789,0.3508031138443
"537","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Noviherbaspirillum",471,5,776789,0.060634226282813
"538","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Oxalobacter",57,2,776789,0.00733789999600921
"539","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Pseudoduganella",301,1,776789,0.0387492613824346
"540","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Rugamonas",88,2,776789,0.011328687713137
"541","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Undibacterium",44,3,776789,0.00566434385656851
"542","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","[Aquaspirillum] arcticum group",9,1,776789,0.00115861578884356
"543","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Georgfuchsia",45,1,776789,0.0057930789442178
"544","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Uliginosibacterium",31,4,776789,0.00399078771712782
"545","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella",116,11,776789,0.014933270167317
"546","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella",310,13,776789,0.0399078771712782
"547","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",3,1,776789,0.000386205262947853
"548","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",6707,21,776789,0.863426232863751
"549","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Candidatus Berkiella",18,4,776789,0.00231723157768712
"550","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Candidatus Ovatusbacter",96,11,776789,0.0123585684143313
"551","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella",254,12,776789,0.0326987122629182
"552","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Piscirickettsiales","Piscirickettsiaceae","Candidatus Endoecteinascidia",8,1,776789,0.00102988070119428
"553","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Cellvibrio",259,8,776789,0.0333423877011647
"554","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Alkanindiges",45,3,776789,0.0057930789442178
"555","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Cavicella",26,1,776789,0.0033471122788814
"556","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudohongiellaceae","BIyi10",102,3,776789,0.013130978940227
"557","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",6358,15,776789,0.81849768727415
"558","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Spongiibacteraceae","BD1-7 clade",16,1,776789,0.00205976140238855
"559","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Alkanibacter",633,6,776789,0.081489310481997
"560","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia",10,2,776789,0.00128735087649284
"561","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter",138,3,776789,0.0177654420956012
"562","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dokdonella",98,5,776789,0.0126160385896299
"563","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dyella",129,6,776789,0.0166068263067577
"564","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Luteibacter",30,1,776789,0.00386205262947853
"565","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter",369,13,776789,0.047503247342586
"566","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rudaea",133,3,776789,0.0171217666573548
"567","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas",5,1,776789,0.000643675438246422
"568","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas",14,1,776789,0.00180229122708998
"569","1 to 2","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter",24,1,776789,0.00308964210358283
"570","1 to 2","Bacteria","Spirochaetota","Brevinematia","Brevinematales","Brevinemataceae","Brevinema",8,1,776789,0.00102988070119428
"571","1 to 2","Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","Turneriella",6,2,776789,0.000772410525895707
"572","1 to 2","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta",6,1,776789,0.000772410525895707
"573","1 to 2","Bacteria","Sumerlaeota","Sumerlaeia","Sumerlaeales","Sumerlaeaceae","Sumerlaea",4,1,776789,0.000514940350597138
"574","1 to 2","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","Candidatus Mesochlamydia",10,1,776789,0.00128735087649284
"575","1 to 2","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","Candidatus Protochlamydia",92,5,776789,0.0118436280637342
"576","1 to 2","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","Neochlamydia",18,2,776789,0.00231723157768712
"577","1 to 2","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","Ga0074140",20,2,776789,0.00257470175298569
"578","1 to 2","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus Omnitrophus",4,1,776789,0.000514940350597138
"579","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",33835,21,776789,4.35575169061354
"580","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",1858,20,776789,0.23918979285237
"581","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","LD29",5,1,776789,0.000643675438246422
"582","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Terrimicrobiaceae","Terrimicrobium",7,1,776789,0.000901145613544991
"583","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Xiphinematobacteraceae","Candidatus Xiphinematobacter",6599,20,776789,0.849522843397628
"584","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera",549,16,776789,0.0706755631194571
"585","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus",842,16,776789,0.108394943800697
"586","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1",4553,20,776789,0.586130854067192
"587","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin118",17,1,776789,0.00218849649003784
"588","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","DEV008",7,1,776789,0.000901145613544991
"589","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin516",710,14,776789,0.091401912230992
"590","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin517",187,6,776789,0.0240734613904162
"591","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaera",2045,20,776789,0.263263254242787
"592","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SH3-11",9,3,776789,0.00115861578884356
"593","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter",19,1,776789,0.0024459666653364
"594","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter",18,3,776789,0.00231723157768712
"595","1 to 2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseimicrobium",43,5,776789,0.00553560876891923
"596","3 to 4","Bacteria","Abditibacteriota","Abditibacteria","Abditibacteriales","Abditibacteriaceae","Abditibacterium",13,1,776789,0.0016735561394407
"597","3 to 4","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Acidipila-Silvibacterium",1944,4,776789,0.250261010390209
"598","3 to 4","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Edaphobacter",97,2,776789,0.0124873035019806
"599","3 to 4","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Granulicella",1827,4,776789,0.235199005135243
"600","3 to 4","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Occallatibacter",478,4,776789,0.061535371896358
"601","3 to 4","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Terracidiphilus",269,1,776789,0.0346297385776575
"602","3 to 4","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Terriglobus",22,1,776789,0.00283217192828426
"603","3 to 4","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Koribacteraceae","Candidatus Koribacter",1490,4,776789,0.191815280597434
"604","3 to 4","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter",1109,4,776789,0.142767212203056
"605","3 to 4","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter",712,4,776789,0.0916593824062905
"606","3 to 4","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Aridibacter",13,1,776789,0.0016735561394407
"607","3 to 4","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","JGI 0001001-H03",16,1,776789,0.00205976140238855
"608","3 to 4","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","OLB17",18,1,776789,0.00231723157768712
"609","3 to 4","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41",9,1,776789,0.00115861578884356
"610","3 to 4","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10",47,2,776789,0.00605054911951637
"611","3 to 4","Bacteria","Actinobacteriota","Actinobacteria","Catenulisporales","Actinospicaceae","Actinospica",101,3,776789,0.0130022438525777
"612","3 to 4","Bacteria","Actinobacteriota","Actinobacteria","Catenulisporales","Catenulisporaceae","Catenulispora",35,1,776789,0.00450572806772495
"613","3 to 4","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",1599,4,776789,0.205847405151206
