"","YrSinceTrt_BR","Kingdom","Phylum","Class","Order","Family","Genus","Species","Raw_Abundance","Prevalence","Relative_Abundance","Percentage"
"505","Untreated","Fungi","Basidiomycota","Tritirachiomycetes","Tritirachiales","Tritirachiaceae","Paratritirachium","Paratritirachium_curvibasidium",5,1,0.000414456233421751,0.000921013852048335
"506","Untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_viridibasidia",18,1,0.000408737908170217,0.000908306462600482
"507","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Simocybe","Simocybe_haustellaris",9,1,0.000407867307169401,0.00090637179370978
"508","Untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Hypochnicium","Hypochnicium_geogenium",9,1,0.000407867307169401,0.00090637179370978
"509","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Squamanitaceae","Cystoderma","Cystoderma_amianthinum",9,1,0.000405478464588214,0.000901063254640476
"510","Untreated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma_victoriae",17,1,0.000395735369430607,0.000879411932068015
"511","Untreated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces","Talaromyces_rubrifaciens",21,1,0.000392714216254628,0.000872698258343619
"512","Untreated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_microspora",14,1,0.000390843104410944,0.000868540232024319
"513","Untreated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_bialowiezense",6,1,0.000390472471690746,0.000867716603757213
"514","Untreated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Ramaria","Ramaria_gracilioides",6,1,0.000390472471690746,0.000867716603757213
"515","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Squamanitaceae","Cystoderma","Cystoderma_simulatum",18,1,0.000380493373073752,0.000845540829052783
"516","Untreated","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Krasilnikovozyma","Krasilnikovozyma_tahquamenonensis",13,1,0.000376680574872508,0.000837067944161129
"517","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Chaetomellaceae","Pilidium","Pilidium_anglicum",12,4,0.00036810900098785,0.000818020002195221
"518","Untreated","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Phialomyces","Phialomyces_arenicola",16,1,0.000363322585040193,0.000807383522311539
"519","Untreated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Lipomycetaceae","Babjevia","Babjevia_anomala",10,2,0.000358854693240464,0.000797454873867697
"520","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_serenus",5,1,0.000351988736360436,0.000782197191912081
"521","Untreated","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Auxarthron","Auxarthron_californiense",14,2,0.000348708204455543,0.000774907121012319
"522","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Sporormiella","Sporormiella_intermedia",8,1,0.000340976898815105,0.000757726441811345
"523","Untreated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Uzbekistanica","Uzbekistanica_vitis-viniferae",12,1,0.000332815620146439,0.000739590266992087
"524","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae","Leucosporidium","Leucosporidium_krtinense",14,1,0.000317907261910168,0.000706460582022597
"525","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Hypoxylaceae","Hypoxylon","Hypoxylon_begae",7,1,0.000317230127798423,0.000704955839552051
"526","Untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Polyporus","Polyporus_tubaeformis",7,1,0.000317230127798423,0.000704955839552051
"527","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Phlegmacium","Phlegmacium_ponderosum",9,1,0.000313654422527358,0.000697009827838573
"528","Untreated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Wilcoxina","Wilcoxina_mikolae",7,1,0.000312123779373077,0.000693608398606838
"529","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Hamamotoa","Hamamotoa_cerberi",7,1,0.000308778120864579,0.000686173601921286
"530","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Lyophyllum","Lyophyllum_semitale",9,1,0.000306748466257669,0.000681663258350375
"531","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_cetratum",11,2,0.000306473740718988,0.000681052757153308
"532","Untreated","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Dothiora","Dothiora_agapanthi",7,1,0.000295732995352767,0.000657184434117261
"533","Untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meripilaceae","Physisporinus","Physisporinus_eminens",5,1,0.000278287972393833,0.00061841771643074
"534","Untreated","Fungi","Ascomycota","Dothideomycetes","Dothideomycetes_ord_Incertae_sedis","Eremomycetaceae","Eremomyces","Eremomyces_bilateralis",10,1,0.000277346350122032,0.000616325222493405
"535","Untreated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Cantharellaceae","Craterellus","Craterellus_tubaeformis",7,1,0.000272968335673062,0.000606596301495693
"536","Untreated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetales_fam_Incertae_sedis","Skvortzovia","Skvortzovia_furfuracea",7,1,0.000272968335673062,0.000606596301495693
"537","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Hypoxylaceae","Daldinia","Daldinia_loculata",8,1,0.00027266530334015,0.000605922896311445
"538","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_vindobonense",6,1,0.000271911538112934,0.000604247862473187
"539","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Kuehneromyces","Kuehneromyces_lignicola",6,1,0.000271911538112934,0.000604247862473187
"540","Untreated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae","Meruliporia","Meruliporia_incrassata",6,1,0.000271911538112934,0.000604247862473187
"541","Untreated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Rickenellaceae","Peniophorella","Peniophorella_pubera",6,1,0.000271911538112934,0.000604247862473187
"542","Untreated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Pilodermataceae","Piloderma","Piloderma_bicolor",6,1,0.000270318976392143,0.000600708836426984
"543","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Hamamotoa","Hamamotoa_lignophila",6,1,0.000270318976392143,0.000600708836426984
"544","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_obtusus",6,1,0.000267534668034066,0.000594521484520147
"545","Untreated","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Dactylella","Dactylella_microaquatica",6,1,0.000261210274270788,0.000580467276157307
"546","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_acutovelatus",10,1,0.000259114347161402,0.000575809660358672
"547","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Squamanitaceae","Squamanita","Squamanita_mira",10,2,0.000258345075554568,0.00057410016789904
"548","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_alboviolaceus",6,1,0.000255732674111329,0.000568294831358509
"549","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Lyophyllum","Lyophyllum_shimeji",6,1,0.000253485424588086,0.00056330094352908
"550","Untreated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_caucasica",9,1,0.000251256281407035,0.000558347292015634
"551","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Omphalotaceae","Rhodocollybia","Rhodocollybia_fodiens",9,1,0.000249611715109829,0.000554692700244065
"552","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Tricholoma","Tricholoma_fulvum",7,1,0.0002439534397435,0.000542118754985557
"553","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_glabrescens",6,1,0.000236770451047709,0.000526156557883798
"554","Untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Cladophialophora_australiensis",11,1,0.000232523727989515,0.000516719395532256
"555","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Schizophyllaceae","Schizophyllum","Schizophyllum_commune",5,1,0.000230287398673545,0.000511749774830099
"556","Untreated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_tenuirhizomorpha",10,1,0.00022707661565012,0.000504614701444712
"557","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hamatocanthoscyphaceae","Hyalodendriella","Hyalodendriella_bialowiezensis",5,1,0.00021767522855899,0.000483722730131089
"558","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_calyptroderma",7,1,0.000214132762312634,0.000475850582916964
"559","Untreated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Auriscalpiaceae","Gloeodontia","Gloeodontia_subasperispora",3,1,0.000211193241816262,0.000469318315147249
"560","Untreated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Amphisphaeriaceae","Polyscytalum","Polyscytalum_neofecundissimum",9,1,0.000209506960286792,0.000465571022859537
"561","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Gymnopilus","Gymnopilus_punctifolius",6,1,0.000209102948351572,0.000464673218559048
"562","Untreated","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_hymenocystis",6,1,0.000209102948351572,0.000464673218559048
"563","Untreated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Chalara","Chalara_aurea",8,1,0.000207291477729122,0.000460647728286938
"564","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_tetragonospora",9,1,0.000204368954085108,0.000454153231300241
"565","Untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Cyanosporus","Cyanosporus_simulans",9,1,0.000204368954085108,0.000454153231300241
"566","Untreated","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","Serendipita_australiana",9,1,0.000204368954085108,0.000454153231300241
"567","Untreated","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Hyalorbilia","Hyalorbilia_latispora",7,1,0.000202828001854427,0.000450728893009839
"568","Untreated","Fungi","Basidiomycota","Microbotryomycetes","Rosettozymales","Rosettozymaceae","Rosettozyma","Rosettozyma_motuoensis",7,1,0.000194142445085423,0.000431427655745384
"569","Untreated","Fungi","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytridiaceae","Dendrochytridium","Dendrochytridium_crassum",6,1,0.000183542367696543,0.000407871928214541
"570","Untreated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_abietophila",4,1,0.000170488449407553,0.000378863220905673
"571","Untreated","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Chrysosporium","Chrysosporium_sulfureum",6,1,0.000166407810073219,0.000369795133496043
"572","Untreated","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Hysterangiaceae","Hysterangium","Hysterangium_nephriticum",6,1,0.000166407810073219,0.000369795133496043
"573","Untreated","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Cystobasidiopsis","Cystobasidiopsis_nirenbergiae",7,1,0.000162949858000838,0.000362110795557418
"574","Untreated","Fungi","Ascomycota","Sareomycetes","Sareales","Sareaceae","Sarea","Sarea_resinae",7,1,0.000158953630955084,0.000353230291011298
"575","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrophorus","Hygrophorus_subalpinus",7,1,0.000158953630955084,0.000353230291011298
"576","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena_tintinnabulum",6,1,0.000136245969390072,0.000302768820866827
"577","Untreated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Postia","Postia_ptychogaster",6,1,0.000136245969390072,0.000302768820866827
"578","Untreated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Geopyxis","Geopyxis_rehmii",3,1,0.000135955769056467,0.000302123931236593
"579","Untreated","Fungi","Basidiobolomycota","Basidiobolomycetes","Basidiobolales","Basidiobolaceae","Basidiobolus","Basidiobolus_magnus",6,1,0.000126831124357917,0.000281846943017594
"580","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma_subcapitatum",6,1,0.000126831124357917,0.000281846943017594
"581","Untreated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Typhulaceae","Macrotyphula","Macrotyphula_juncea",3,1,0.000126742712294043,0.00028165047176454
"582","Untreated","Fungi","Rozellomycota","Rozellomycota_cls_Incertae_sedis","Rozellomycota_ord_Incertae_sedis","Rozellomycota_fam_Incertae_sedis","Paramicrosporidium","Paramicrosporidium_saccamoebae",5,1,0.000116392755714884,0.000258650568255298
"583","1 to 2","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","Saitozyma_podzolica",59355,21,3.05152632961034,14.5310777600492
"584","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_humilis",28432,20,1.5209109608944,7.2424331471162
"585","1 to 2","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_dimorpha",19411,21,1.08549602183089,5.16902867538522
"586","1 to 2","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_shanglaensis",22070,4,1.08196906778774,5.1522336561321
"587","1 to 2","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_minutissima",18080,19,1.0149638991598,4.83316142457046
"588","1 to 2","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_foetens",19942,8,0.914307705271354,4.35384621557788
"589","1 to 2","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Wilcoxina","Wilcoxina_rehmii",7046,5,0.68590111490743,3.26619578527348
"590","1 to 2","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Alpova","Alpova_concolor",9630,17,0.647671509011102,3.08415004291001
"591","1 to 2","Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron","Oidiodendron_chlamydosporicum",8352,21,0.57386331158098,2.73268243609991
"592","1 to 2","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_rimosa",4639,4,0.503787567133244,2.39898841492021
"593","1 to 2","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma_terricola",7172,21,0.43187521500899,2.05654864289995
"594","1 to 2","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_pantherinoides",4972,4,0.387955935522371,1.84740921677319
"595","1 to 2","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_changbaiensis",6697,19,0.353320402291792,1.68247810615139
"596","1 to 2","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_isabellina",7071,18,0.348870056739811,1.66128598447529
"597","1 to 2","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis","Coprinopsis_lagopus",3316,3,0.328984238870026,1.56659161366679
"598","1 to 2","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_grata",7261,2,0.314152007251649,1.49596193929357
"599","1 to 2","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Basidioascus","Basidioascus_magus",3069,15,0.302173718085493,1.43892246707378
"600","1 to 2","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella","Sagenomella_diversispora",4373,16,0.301738003198854,1.43684763428026
"601","1 to 2","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma_fuscescens",4989,11,0.259461317656819,1.23553008408009
"602","1 to 2","Fungi","Ascomycota","Pezizomycetes","Pezizales","Discinaceae","Leucangium","Leucangium_carthusianum",1210,2,0.243285485869132,1.15850231366253
"603","1 to 2","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Camptobasidiaceae","Camptobasidium","Camptobasidium_gelus",1921,2,0.226616663863589,1.079126970779
"604","1 to 2","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_rubidus",2261,10,0.221593611741064,1.05520767495745
"605","1 to 2","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Hypochnicium","Hypochnicium_subrigescens",6931,5,0.21968910751614,1.04613860721972
"606","1 to 2","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_olympiana",2640,3,0.205871230001605,0.980339190483834
