"","Treatuntreat_EP","Kingdom","Phylum","Class","Order","Family","Genus","Raw_Abundance","Prevalence","Relative_Abundance","Percentage"
"1069","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Dermateaceae_gen_Incertae_sedis",42,2,0.000805687605350066,0.00206586565474376
"1070","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Rhodocybe",25,3,0.000792948971791892,0.00203320249177408
"1071","Treated","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriales_fam_Incertae_sedis","Botryosphaeriales_gen_Incertae_sedis",41,1,0.000786329376114766,0.00201622916952504
"1072","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Olla",35,2,0.000784258723509873,0.00201091980387147
"1073","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pleurotaceae","Nematoctonus",27,1,0.000774571117103678,0.00198607978744533
"1074","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Melanomma",43,1,0.000767090052804338,0.00196689757129318
"1075","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pyrenophora",32,3,0.000758100496098741,0.00194384742589421
"1076","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Minimelanolocus",34,2,0.000756786308292957,0.00194047771357169
"1077","Treated","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae","Mucoraceae_gen_Incertae_sedis",40,3,0.000756354874518379,0.00193937147312405
"1078","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Nemania",24,2,0.000736972528319036,0.00188967314953599
"1079","Treated","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporobolomyces",31,4,0.000736481085522952,0.00188841303980244
"1080","Treated","Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Dactylosporaceae","Dactylospora",25,2,0.000731787246936203,0.00187637755624668
"1081","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe",27,3,0.000731144660357927,0.00187472989835366
"1082","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dictyosporiaceae","Dictyosporium",27,2,0.000730538945366372,0.0018731767829907
"1083","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Steccherinum",27,4,0.000719301974274767,0.00184436403660197
"1084","Treated","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Ochroconis",50,1,0.000709260099863822,0.00181861564067647
"1085","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae","Coniophora",31,3,0.000691499400367455,0.00177307538555758
"1086","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Teichosporaceae","Teichospora",7,1,0.000688434303697876,0.00176521616332789
"1087","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Pseudopithomyces",23,2,0.000683681628498089,0.00175302981666177
"1088","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyalopeziza",30,1,0.000681461963064762,0.00174733836683272
"1089","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Melanophyllum",30,1,0.000681461963064762,0.00174733836683272
"1090","Treated","Fungi","Ascomycota","Dothideomycetes","Microthyriales","Microthyriales_fam_Incertae_sedis","Parazalerion",14,1,0.000678228853793237,0.00173904834305958
"1091","Treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Renatobasidium",38,1,0.000677893535036392,0.00173818855137537
"1092","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Virgaria",19,2,0.000676055487080887,0.00173347560789971
"1093","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Cinereomyces",33,3,0.000657994354666112,0.00168716501196439
"1094","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae","Scytinostroma",31,4,0.000648408577984909,0.0016625860973972
"1095","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Aleurodiscus",9,1,0.000606959805772862,0.00155630719428939
"1096","Treated","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Entomortierella",25,1,0.000601308447181066,0.0015418165312335
"1097","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Xenochalara",35,1,0.000597065847833504,0.00153093807136796
"1098","Treated","Fungi","Mucoromycota","Umbelopsidomycetes","GS23","GS23_fam_Incertae_sedis","GS23_gen_Incertae_sedis",42,1,0.00059577848388561,0.00152763713816823
"1099","Treated","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Paragibellulopsis",18,1,0.000593765462642256,0.00152247554523656
"1100","Treated","Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Coleosporiaceae","Coleosporium",9,2,0.000592477137883947,0.00151917214842038
"1101","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Lentithecium",19,3,0.000591293887136443,0.00151613817214473
"1102","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Leotiaceae","Leotia",21,1,0.000576796308503626,0.00147896489359904
"1103","Treated","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Clavulinaceae","Clavulinaceae_gen_Incertae_sedis",28,1,0.00057372346528973,0.00147108580843521
"1104","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pleosporaceae_gen_Incertae_sedis",27,2,0.00057248667265784,0.00146791454527651
"1105","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Helotium",8,1,0.000572287001931469,0.00146740256905505
"1106","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Lipomycetaceae","Babjevia",35,2,0.000565453803341586,0.00144988154702971
"1107","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Phanerochaete",10,1,0.000552242102937928,0.00141600539214853
"1108","Treated","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Hyphodontia",15,2,0.000541090096331278,0.00138741050341353
"1109","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Alnicola",19,1,0.000540971470872957,0.00138710633557169
"1110","Treated","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Uredinophila",23,2,0.000539001745953002,0.00138205575885385
"1111","Treated","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletales_fam_Incertae_sedis","Leucogyrophana",33,2,0.000534209577120496,0.00136976814646281
"1112","Treated","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Helicoma",14,2,0.000531845026792969,0.00136370519690505
"1113","Treated","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium",25,2,0.000531825208312187,0.00136365438028766
"1114","Treated","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae","Archaeorhizomycetaceae_gen_Incertae_sedis",12,1,0.000522944175709243,0.00134088250181857
"1115","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Cucurbitariaceae_gen_Incertae_sedis",25,2,0.000519060688159123,0.00133092484143365
"1116","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Chaetomellaceae","Pilidium",18,4,0.000511457827070578,0.001311430325822
"1117","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Microscypha",21,1,0.000505099095632095,0.00129512588623614
"1118","Treated","Fungi","Ascomycota","Sordariomycetes","Xylariales","Amphisphaeriaceae","Polyscytalum",16,2,0.00050061341108795,0.00128362413099474
"1119","Treated","Fungi","Ascomycota","Lecanoromycetes","GS36","GS36_fam_Incertae_sedis","GS36_gen_Incertae_sedis",17,3,0.000487421946559799,0.00124979986297384
"1120","Treated","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Amaurodon",21,3,0.000486594690837652,0.00124767869445552
"1121","Treated","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetaceae","Spizellomycetaceae_gen_Incertae_sedis",22,2,0.000484731199430113,0.00124290051135927
"1122","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Obba",21,1,0.000484440240836005,0.00124215446368207
"1123","Treated","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiales_fam_Incertae_sedis","Cystobasidiales_gen_Incertae_sedis",29,2,0.000482465550644794,0.00123709115549947
"1124","Treated","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Anthracobia",21,2,0.000477824876561509,0.00122519199118336
"1125","Treated","Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcaceae","Rhopalophora",21,1,0.000477023374145333,0.00122313685678291
"1126","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Ascocorticiaceae","Ascocorticium",21,2,0.000469558271275126,0.00120399556737212
"1127","Treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Oliveonia",21,3,0.000455274018888095,0.00116736927920024
"1128","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida",15,2,0.000453718266690014,0.00116338017100004
"1129","Treated","Fungi","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporaceae","Acarospora",12,1,0.000449068183519198,0.00115145688081846
"1130","Treated","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Helicoon",21,1,0.00044816253361219,0.00114913470156972
"1131","Treated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Chrysozymaceae_gen_Incertae_sedis",21,3,0.000442450453934649,0.00113448834342218
"1132","Treated","Fungi","Ascomycota","Sordariomycetes","Cordanales","Cordanaceae","Cordana",9,1,0.000436004263152795,0.00111795964910973
"1133","Treated","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetales_fam_Incertae_sedis","Archaeorhizomycetales_gen_Incertae_sedis",10,1,0.000435786813091036,0.00111740208484881
"1134","Treated","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Dothiorella",10,1,0.000435786813091036,0.00111740208484881
"1135","Treated","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Atheliaceae","Athelia",18,1,0.000432942081970368,0.00111010790248812
"1136","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Arachnopeziza",6,1,0.000429215251448601,0.00110055192679129
"1137","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia",15,1,0.000427082740162861,0.00109508394913554
"1138","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hebelomataceae","Hebelomataceae_gen_Incertae_sedis",23,2,0.000426268510699091,0.00109299618127972
"1139","Treated","Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiaceae","Myrmecridium",30,1,0.000425556059918293,0.00109116938440588
"1140","Treated","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS07","GS07_fam_Incertae_sedis","GS07_gen_Incertae_sedis",30,1,0.000425556059918293,0.00109116938440588
"1141","Treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae","Basidiodendron",16,2,0.000414924629694792,0.00106390930690972
"1142","Treated","Fungi","Basidiomycota","Pucciniomycetes","Septobasidiales","Septobasidiales_fam_Incertae_sedis","Septobasidiales_gen_Incertae_sedis",21,2,0.000414803254150212,0.00106359808756465
"1143","Treated","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Hyaloriaceae","Stypella",24,1,0.000409416581371546,0.00104978610608089
"1144","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Sorocybe",12,1,0.000406462757849812,0.0010422121996149
"1145","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Auriscalpiaceae","Gloeodontia",22,2,0.000403067959005997,0.00103350758719486
"1146","Treated","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Melanchlenus",16,2,0.000401621238690325,0.00102979804792391
"1147","Treated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleraceae","Pseudotremella",5,2,0.000399015450599871,0.00102311653999967
"1148","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Camarophyllopsis",9,1,0.000392208131781932,0.00100566187636393
"1149","Treated","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Kurtzmanomyces",9,1,0.000392208131781932,0.00100566187636393
"1150","Treated","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Retiarius",19,1,0.000389312351446603,0.000998236798581033
"1151","Treated","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Itersonilia",19,2,0.000386341580247594,0.000990619436532294
"1152","Treated","Fungi","Basidiomycota","Pucciniomycetes","Platygloeales","Eocronartiaceae","Eocronartium",19,2,0.000381909494893544,0.000979255115111651
"1153","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Gemmina",23,2,0.000373307987609783,0.000957199968230214
"1154","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Gliomastix",16,2,0.000372084257726296,0.000954062199298196
"1155","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricomycetes_ord_Incertae_sedis","Xenasmataceae","Xenasmatella",10,2,0.000370500162291871,0.000950000416133003
"1156","Treated","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Furcasterigmium",16,1,0.000363446380301206,0.000931913795644119
"1157","Treated","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Backusellaceae","Backusella",17,1,0.000362798241495582,0.000930251901270725
"1158","Treated","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Trappeaceae","Restingomyces",20,1,0.000356786071071785,0.000914836079671245
"1159","Treated","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Gymnoascaceae","Gymnoascus",11,1,0.000346423959940793,0.000888266563950752
"1160","Treated","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Trichomonascaceae","Blastobotrys",14,2,0.000342855499145144,0.000879116664474728
"1161","Treated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cuniculitremaceae","Cuniculitrema",16,1,0.00034145716846643,0.000875531201195976
"1162","Treated","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Farysia",5,1,0.000337199892096035,0.00086461510793855
"1163","Treated","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Roussoellaceae","Neoroussoella",21,1,0.000329665154393181,0.000845295267674823
"1164","Treated","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora",19,2,0.000324124466501106,0.000831088375643863
"1165","Treated","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Hyphodermataceae","Hyphoderma",19,1,0.000324121460252474,0.000831080667314035
"1166","Treated","Fungi","Olpidiomycota","GS18","GS18_ord_Incertae_sedis","GS18_ord_Incertae_sedis_fam_Incertae_sedis","GS18_ord_Incertae_sedis_gen_Incertae_sedis",19,1,0.000324121460252474,0.000831080667314035
"1167","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Cordieritidaceae","Unguiculariopsis",10,1,0.000314930872673448,0.000807515058137047
"1168","Treated","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis",11,1,0.000313194009452765,0.000803061562699397
"1169","Treated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Phaeotremellaceae","Gelidatrema",15,2,0.000311606602749235,0.000798991289100602
"1170","Treated","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Claussenomyces",15,1,0.000307351856405213,0.000788081683090289
"1171","Treated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Sugitazyma",15,1,0.000307351856405213,0.000788081683090289
"1172","Treated","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Amphosoma",14,1,0.000298775022408127,0.000766089801046479
"1173","Treated","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Lentariaceae","Kavinia",14,1,0.000298775022408127,0.000766089801046479
"1174","Treated","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Nectriopsis",13,1,0.00029530018399473,0.000757179958960847
"1175","Treated","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Colacogloeaceae","Colacogloea",12,2,0.000295067657474013,0.000756583737112855
"1176","Treated","Fungi","Mucoromycota","Endogonomycetes","GS21","GS21_fam_Incertae_sedis","GS21_gen_Incertae_sedis",7,1,0.0002921170137295,0.000749017983921794
"1177","Treated","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Onygenaceae_gen_Incertae_sedis",18,2,0.000289819502669431,0.00074312692992162
"1178","Treated","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Saksenaeaceae","Saksenaea",14,1,0.000287261982928431,0.000736569186995977
"1179","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Candolleomyces",18,2,0.000284071858216356,0.000728389380041938
"1180","Treated","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Cyclocybe",20,1,0.000283704039945529,0.000727446256270587
"1181","Treated","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Kriegeriaceae","Libkindia",13,1,0.000277433949378975,0.000711369100971731
"1182","Treated","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Chionosphaeraceae_gen_Incertae_sedis",16,1,0.00027294438758103,0.000699857404053924
"1183","Treated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cuniculitremaceae","Kockovaella",12,1,0.000272584785225905,0.000698935346733089
"1184","Treated","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Hannaella",4,1,0.000269759913676828,0.00069169208635084
"1185","Treated","Fungi","Ascomycota","Leotiomycetes","Rhytismatales","Rhytismatales_fam_Incertae_sedis","Rhytismatales_gen_Incertae_sedis",14,1,0.000268502713795286,0.00068846849691099
"1186","Treated","Fungi","Basidiomycota","GS27","GS27_ord_Incertae_sedis","GS27_fam_Incertae_sedis","GS27_gen_Incertae_sedis",13,1,0.000266371608884518,0.000683004125344917
"1187","Treated","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Trichosporonaceae_gen_Incertae_sedis",6,1,0.000261472087854622,0.000670441250909286
"1188","Treated","Fungi","Ascomycota","Sordariomycetes","Annulatascales","Annulatascaceae","Torrentispora",9,1,0.000256249644097717,0.000657050369481325
"1189","Treated","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Coryneaceae","Coryneum",9,1,0.000256249644097717,0.000657050369481325
