"","Fire_Mod","Kingdom","Phylum","Class","Order","Family","Genus","Species","Abundance","Prevalence","Total_Abundance","Percentage"
"1321","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_rimosa",3194,4,1981964,0.161153280281579
"1322","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_whitei",22,1,1981964,0.00111001007081864
"1323","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lycoperdaceae","Lycoperdon","Lycoperdon_pyriforme",8,2,1981964,0.000403640025752234
"1324","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Fibulochlamys","Fibulochlamys_chilensis",41,1,1981964,0.0020686551319802
"1325","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Lyophyllum","Lyophyllum_deliberatum",8,1,1981964,0.000403640025752234
"1326","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Lyophyllum","Lyophyllum_semitale",11,1,1981964,0.000555005035409321
"1327","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Lyophyllum","Lyophyllum_shimeji",534,1,1981964,0.0269429717189616
"1328","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena_pearsoniana",35,1,1981964,0.00176592511266602
"1329","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena_pura",18,2,1981964,0.000908190057942526
"1330","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pleurotaceae","Hohenbuehelia","Hohenbuehelia_auriscalpium",26,1,1981964,0.00131183008369476
"1331","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus_exilis",37,3,1981964,0.00186683511910408
"1332","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus_leoninus",4,1,1981964,0.000201820012876117
"1333","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","Coprinellus_disseminatus",7,1,1981964,0.000353185022533204
"1334","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","Coprinellus_micaceus",16,1,1981964,0.000807280051504467
"1335","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","Coprinellus_sclerocystidiosus",241,2,1981964,0.012159655775786
"1336","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis","Coprinopsis_lagopus",182,2,1981964,0.00918281058586332
"1337","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Psathyrella_lacuum",8,1,1981964,0.000403640025752234
"1338","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Galerina","Galerina_badipes",14,1,1981964,0.000706370045066409
"1339","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Galerina","Galerina_venenata",12,1,1981964,0.00060546003862835
"1340","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Hypholoma","Hypholoma_capnoides",24,4,1981964,0.0012109200772567
"1341","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Hypholoma","Hypholoma_fasciculare",260,9,1981964,0.0131183008369476
"1342","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Pholiota","Pholiota_brunnescens",422,6,1981964,0.0212920113584303
"1343","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Pholiota","Pholiota_decorata",6,1,1981964,0.000302730019314175
"1344","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Pholiota","Pholiota_highlandensis",138,3,1981964,0.00696279044422603
"1345","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Pholiota","Pholiota_scamba",11,1,1981964,0.000555005035409321
"1346","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Hemimycena","Hemimycena_tortuosa",17,1,1981964,0.000857735054723496
"1347","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Myxomphalia","Myxomphalia_maura",1019,6,1981964,0.0514136482801908
"1348","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Tricholoma","Tricholoma_apium",3,1,1981964,0.000151365009657088
"1349","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Byssocorticiaceae","Athelopsis","Athelopsis_lembospora",231,1,1981964,0.0116551057435957
"1350","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Pilodermataceae","Piloderma","Piloderma_byssinum",11,1,1981964,0.000555005035409321
"1351","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Oliveonia","Oliveonia_pauxilla",28,2,1981964,0.00141274009013282
"1352","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Xerocomellus_mendocinensis",21,2,1981964,0.00105955506759961
"1353","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Xerocomellus_zelleri",31,1,1981964,0.00156410509978991
"1354","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletales_fam_Incertae_sedis","Chalciporus","Chalciporus_piperatoides",57,2,1981964,0.00287593518348466
"1355","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae","Coniophora","Coniophora_puteana",6,1,1981964,0.000302730019314175
"1356","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Alpova","Alpova_concolor",4782,5,1981964,0.241275825393398
"1357","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster","Melanogaster_macrocarpus",150,5,1981964,0.00756825048285438
"1358","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_hawkerae",2167,9,1981964,0.109335991975636
"1359","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_parksii",1591,7,1981964,0.0802739101214755
"1360","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_vesiculosus",508,7,1981964,0.0256311416352668
"1361","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_vinicolor",553,9,1981964,0.0279016167801232
"1362","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Boletales","Sclerodermataceae","Scleroderma","Scleroderma_bovista",33,1,1981964,0.00166501510622796
"1363","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Boletales","Suillaceae","Suillus","Suillus_lakei",11,1,1981964,0.000555005035409321
"1364","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Boletales","Truncocolumellaceae","Truncocolumella","Truncocolumella_citrina",39,3,1981964,0.00196774512554214
"1365","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Cantharellaceae","Craterellus","Craterellus_calicornucopioides",276,3,1981964,0.0139255808884521
"1366","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema","Sistotrema_muscicola",5,1,1981964,0.000252275016095146
"1367","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Tulasnellaceae","Tulasnella","Tulasnella_helicospora",19,1,1981964,0.000958645061161555
"1368","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum","Geastrum_fuscogleba",19,1,1981964,0.000958645061161555
"1369","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum","Geastrum_rubellum",6,1,1981964,0.000302730019314175
"1370","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Radiigera","Radiigera_taylorii",140,7,1981964,0.00706370045066409
"1371","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gautieriaceae","Gautieria","Gautieria_otthii",48,4,1981964,0.0024218401545134
"1372","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Gomphus","Gomphus_clavatus",26,1,1981964,0.00131183008369476
"1373","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Ramaria","Ramaria_fennica",23,1,1981964,0.00116046507403767
"1374","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Trappeaceae","Restingomyces","Restingomyces_yaaxtax",20,1,1981964,0.00100910006438058
"1375","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Jahnoporus","Jahnoporus_hirtus",5,1,1981964,0.000252275016095146
"1376","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma_applanatum",264,7,1981964,0.0133201208498237
"1377","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma_australe",852,11,1981964,0.0429876627426129
"1378","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Ceriporia","Ceriporia_lacerata",17,3,1981964,0.000857735054723496
"1379","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meripilaceae","Physisporinus","Physisporinus_eminens",7,1,1981964,0.000353185022533204
"1380","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Bjerkandera","Bjerkandera_adusta",5,1,1981964,0.000252275016095146
"1381","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Cotylidia","Cotylidia_undulata",18,1,1981964,0.000908190057942526
"1382","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Hypochnicium","Hypochnicium_cremicolor",132,4,1981964,0.00666006042491185
"1383","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes","Trametes_versicolor",46,3,1981964,0.00232093014807534
"1384","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporales_fam_Incertae_sedis","Fuscopostia","Fuscopostia_fragilis",8,1,1981964,0.000403640025752234
"1385","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Steccherinum","Steccherinum_bourdotii",16,2,1981964,0.000807280051504467
"1386","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Albatrellus","Albatrellus_confluens",9,1,1981964,0.000454095028971263
"1387","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Leucogaster","Leucogaster_citrinus",92,4,1981964,0.00464186029615069
"1388","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Russulales","Albatrellaceae","Leucophleps","Leucophleps_spinispora",47,4,1981964,0.00237138515129437
"1389","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Boidinia","Boidinia_furfuracea",9,1,1981964,0.000454095028971263
"1390","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_brunneohepaticus",13,1,1981964,0.00065591504184738
"1391","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_chrysorrheus",13,1,1981964,0.00065591504184738
"1392","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_rubidus",204,2,1981964,0.010292820656682
"1393","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_silviae",115,2,1981964,0.00580232537018836
"1394","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_candidissima",32,1,1981964,0.00161456010300893
"1395","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_cerolens",57,1,1981964,0.00287593518348466
"1396","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_cremoricolor",143,1,1981964,0.00721506546032118
"1397","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_crenulata",393,3,1981964,0.0198288162650785
"1398","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_foetens",3226,1,1981964,0.162767840384588
"1399","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_minor",66,1,1981964,0.00333003021245593
"1400","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_mordax",1286,2,1981964,0.0648851341396716
"1401","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_murrillii",9,1,1981964,0.000454095028971263
"1402","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_sphagnophila",12,1,1981964,0.00060546003862835
"1403","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_subdensifolia",1567,1,1981964,0.0790629900442188
"1404","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_turci",1011,1,1981964,0.0510100082544385
"1405","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Aleurodiscus","Aleurodiscus_grantii",8,1,1981964,0.000403640025752234
"1406","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Sebacina_dimitica",17,1,1981964,0.000857735054723496
"1407","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Amaurodon","Amaurodon_mustialaensis",34,2,1981964,0.00171547010944699
"1408","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephora","Thelephora_alnii",10,1,1981964,0.000504550032190292
"1409","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephora","Thelephora_atra",21,1,1981964,0.00105955506759961
"1410","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_bryophila",5,1,1981964,0.000252275016095146
"1411","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_ellisii",697,1,1981964,0.0351671372436634
"1412","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_globospora",6,1,1981964,0.000302730019314175
"1413","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_sublilacina",4,1,1981964,0.000201820012876117
"1414","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Subulicystidium","Subulicystidium_grandisporum",15,1,1981964,0.000756825048285438
"1415","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_invisitata",12,1,1981964,0.00060546003862835
"1416","Wildfire","Fungi","Basidiomycota","Agaricomycetes","Tremellodendropsidales","Tremellodendropsidaceae","Tremellodendropsis","Tremellodendropsis_tuberosa",161,1,1981964,0.0081232555182637
"1417","Wildfire","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Cystobasidiopsis","Cystobasidiopsis_nirenbergiae",250,1,1981964,0.0126137508047573
"1418","Wildfire","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Cystobasidium","Cystobasidium_benthicum",7,1,1981964,0.000353185022533204
"1419","Wildfire","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Cystobasidium","Cystobasidium_pinicola",37,3,1981964,0.00186683511910408
"1420","Wildfire","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Occultifur","Occultifur_externus",14,1,1981964,0.000706370045066409
"1421","Wildfire","Fungi","Basidiomycota","Cystobasidiomycetes","Naohideales","Naohideaceae","Naohidea","Naohidea_sebacea",6,1,1981964,0.000302730019314175
"1422","Wildfire","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Basidioascus","Basidioascus_magus",886,11,1981964,0.0447031328520599
